еннеъкгӣв	eɲɲejggii'v	вӣгкъенне	v'iiggjeɲɲe	вӣгк	v'iigg			Adv				. сильно;усиленно, напряжённо, интенсивно	алльтнэ вӣгкъенне	al'l'tne v'iigkjeɲ'ɲ'e	ударить сильно	вӣгкъенне лыһкэ	v'iigkjeɲ'ɲ'e lɨhke	интенсивно работать	вӣгкъенне	v'iigkjeɲ'ɲ'e	чинндэдтэ экзамьнэтҍ усиленно готовиться к экзаменам																																																																																	
эввюъкгӣв	evvujggii'v	вӣгкъюввэ	v'iiggjuvve	вӣгк	v'iigg			Verb	стать	I		стать сильным, усилиться		to ž'e, čto v'iigkluvve																																																																																								
чнеькгӣв	čnej'g'gii'v	вӣгкьенч	v'iig'g'jenč	вӣгк	v'iigg			Noun	общее число	V		богатырь м, силач	са̄мь вӣгкьенч Ля̄ййнэ	saam' v'iigk'jenč l'aajjne	фольк. саамский богатырь Ляйнэ вӣгкьесь сильный, мощный	вӣгкьесь нарэдт	v'iigk'jes' naredt	сильный народ  вӣгкяй сказ. сильный, мощный, силен, силён, мощен	тэдт олма лӣ вӣгкяй	tedt olma l'ii v'iigk'aj	этот человек сильный																																																																																	
ӭтһахгӣв	e'thaxgii'v	вӣгхаһтӭ	v'iigxaht'e	вӣгк	v'iigg			Verb	лишить	I	4*	обессилить, лишить сил кого	партизан вӣгхэһтӭнҍ рӯцэтҍ	part'izan v'iigxehten' ruucet	партизаны обессилили врага																																																																																							
эввухгӣв	evvuxgii'v	вӣгхуввэ	v'iigxuvve	вӣгк	v'iigg			Verb		I		обессилеть	вӣгхуввма пуаз	v'iigxuvvma puaz	обессиленный олень	пӯдзэ вӣгхуввенҍ	puuʒe v'iigxuv'v'en'	олени обессилели																																																																																				
энвухгӣв	envuxgii'v	вӣгхувнэ	v'iigxuvne	вӣгк	v'iigg			Verb	постоянно;иногда, бывало	III		становиться бессильным (постоянно;иногда, бывало)																																																																																										
еждӣв	e'ždii'v	вӣдже	v'iidž'e	вӣдже	v'iidž'e			Verb		I	1	бежать (о человеке, птице)	мӣлкнесьт, вэххтэнне вӣдже	m'iilkɲ'es't, vexxteɲ'ɲ'e v'iidž'e	бежать медленно, быстро	рыһп ве̄джь па̄ӆьтэв мӣлльтэ	rɨhp v'eedž' paal̥'tev m'iil'l'te	куропатка бежит по сугробу	вӣджьмэнҍ ёррэ	v'iidž'men' jorre	упасть во время бега	вӣжьнэлле вӣдже	v'iiž'nel'l'e v'iidž'e	бежать бегом	вӣдже	v'iidž'e	мӣлльтэ гоняться за кем-чем	ель вӣжь ла̄ммпас мӣлльтэ	jel' v'iiž' laammpas m'iil'l'te	не гоняйся за овцой	вӣджем вымесьт	v'iidž'em vɨm'es't	с разбегу																																																																					
эльждӣв	el'ždii'v	вӣджьлэ	v'iidž'le	вӣдже	v'iidž'e			Verb		III		побежать	па̄ррнэ вӣджьлэнҍ школне	paarrne v'iidž'len' školɲ'e	дети побежали в школу																																																																																							
шшумьждӣв	ššum'ždii'v	вӣджьмушш	v'iidž'mušš	вӣдже	v'iidž'e	вӣджьмуж	v'iidž'muž	Noun		I		бег;беготня	лоатткнэ вӣджьмужэсьт	loattkne v'iidž'mužes't	устать от бега	вӣджьмушш эфт саесьт	v'iidž'mušš eft sajes't	бег на месте	па̄ррнэ пайнэнҍ вӣджьмуж	paarrne pajnen' v'iidž'muž	дети подняли беготню																																																																																	
эньжӣв	en'žii'v	вӣжьнэ	v'iiž'ne	вӣдже	v'iidž'e			Verb	в разных направлениях, постоянно; иногда, бывало	III		бегать (в разных направлениях - постоянно;иногда, бывало)	па̄ррьшя вӣжянт пэҏт луннҍ	paar'r'š'a v'iiž'ant per̥t lun'n'	мальчик бегает около дома																																																																																							
эсьжӣв	es'žii'v	вӣжьсэ	v'iiž'se	вӣдже	v'iidž'e			Verb	немного	III		побегать (где-л. - немного)	мэн вӣжесьт	men v'iiž'es't	иди побегай немного																																																																																							
эввухьжӣв	evvux'žii'v	вӣжьхуввэ	v'iiž'xuvve	вӣдже	v'iidž'e			Verb		I		устать от бега																																																																																										
эхьжӣв	ex'žii'v	вӣжьхэ	v'iiž'xe	вӣдже	v'iidž'e			Verb		III		заставлять кого бегать, гонять кого																																																																																										
эллэхьжӣв	ellex'žii'v	вӣжьхэллэ	v'iiž'xelle	вӣдже	v'iidž'e			Verb		I	1*	бегать друг за другом, гоняться за кем	па̄ррнэ вӣжьхэлленҍ	paarrne v'iiž'xel'l'en'	ка̄нҍц ка̄нҍцэсь ребята бегали друг за другом																																																																																							
энлэхьжӣв	enlex'žii'v	вӣжьхэлнэ	v'iiž'xelne	вӣдже	v'iidž'e			Verb	постоянно;иногда, бывало	III		бегать друг за другом, гоняться за кем (постоянно;иногда, бывало)																																																																																										
энзӣв	enzii'v	вӣзнэ	v'iizne	вӣссэ	v'iisse			Verb		III		уставать, утомляться от кого-чего и без доп.	вӣзнэ ва̄ннҍцмэсьт,	v'iizne vaan'n'cmes't,	лыһкмэсьт уставать от ходьбы, от работы																																																																																							
эсзӣв	eszii'v	вӣзсэ	v'iizse	вӣссэ	v'iisse			Verb	немного	III		устать, утомиться (немного), приустать	сыйй вӣзсэнҍ кугкесь выйймэнҍ	sɨjj v'iizsen' kugk'es' vɨjjmen'	они приустали от долгой езды																																																																																							
ӭтһанклӣв	e'thanklii'v	вӣлкнаһтӭ	v'iilknaht'e	вӣллькесь	v'iil'l'k'es'			Verb	сделать	I	4*	сделать что белым, бледным, чистым, менее ярким, отбелить, обесцветить что	оасскэтҍ вӣлкнаһтӭ	oassket v'iilknahte	чисто выстирать одежду																																																																																							
энклӣв	enklii'v	вӣлкнэ	v'iilkne	вӣллькесь	v'iil'l'k'es'			Verb	стать	III		стать белым, побелеть;стать бледным, побледнеть	ыгка е̄ммьне вӣлкэнҍт	ɨgka jeem'm'ɲ'e v'iilken't	ночью земля побелела (напр. от снега)	ка̄ссв вӣлкэнҍт	kaassv v'iilken't	лицо побледнело																																																																																				
этннэнклӣв	etnnenklii'v	вӣлкнэннтэ	v'iilknennte	вӣллькесь	v'iil'l'k'es'			Verb	постоянно;иногда, бывало	II	1*	становиться бледным, белеть (постоянно;иногда, бывало);становиться бледным, бледнеть, покрываться бледностью (постоянно;иногда, бывало)	со̄н ка̄ссв вӣлкнаннт	soon kaassv v'iilknannt	его лицо бледнеет																																																																																							
эхклӣв	exklii'v	вӣлкхэ	v'iilkxe	вӣллькесь	v'iil'l'k'es'			Verb		III		белеть, виднеться - о белом;побелить что;отбелить, выбелить что	мӣ тамьпе вӣлкаһт	m'ii tam'p'e v'iilkaht	? что там белеет? вӣллктэ III	вӣллктэ сте̄нэтҍ, лоаг	v'iillkte st'eenet, loag	побелить стены, потолок	вӣллктэ лыйн, вуэдтӭм оасскэтҍ	v'iillkte lɨjn, vuedtem oassket	отбелить холст, постельное бельё (напр. на солнце)																																																																																	
